,dates,Names of Places,Average Radiance Per Pixel Per month
1542,2016-07-01,MT_TABOR,14.416417980257522
1543,2016-07-01,MULTNOMAH,14.673455456561879
1544,2016-07-01,NORTHWEST_DISTRICT_ASSOCIATION,42.501869338899624
1545,2016-07-01,NORTHWEST_HEIGHTS,10.434233443720354
1546,2016-07-01,NORTH_TABOR,23.070303802248805
1547,2016-07-01,OLD_TOWN_COMMUNITY_ASSOCIATION,117.60902316360183
1548,2016-07-01,OVERLOOK,39.58785656462628
1549,2016-07-01,PARKROSE,34.5422986865326
1550,2016-07-01,PARKROSE_HEIGHTS_ASSOCIATION_OF_NEIGHBORS,25.85220827604486
1551,2016-07-01,PEARL_DISTRICT,107.12722082447515
1552,2016-07-01,PIEDMONT,24.48934279501106
1553,2016-07-01,PLEASANT_VALLEY,5.098084978740139
1554,2016-07-01,PLEASANT_VALLEY_POWELLHURST-GILBERT,10.152596175820761
1555,2016-07-01,PORTLAND_DOWNTOWN,106.59598092257121
1556,2016-07-01,PORTSMOUTH,18.914078438548092
1557,2016-07-01,POWELLHURST-GILBERT,20.122804812112264
1558,2016-07-01,REED,25.785289126974313
1559,2016-07-01,RICHMOND,17.156316186420067
1560,2016-07-01,ROSEWAY,16.964150910336333
1561,2016-07-01,ROSEWAY_MADISON_SOUTH,19.869964214411933
1562,2016-07-01,ROSE_CITY_PARK,20.782887037703883
1563,2016-07-01,RUSSELL,18.460453290713158
1564,2016-07-01,SABIN_COMMUNITY_ASSN_IRVINGTON_COMMUNITY_ASSN,12.64256838070788
1565,2016-07-01,SABIN_COMMUNITY_ASSOCIATION,13.861722786992575
1566,2016-07-01,SELLWOOD-MORELAND_IMPROVEMENT_LEAGUE,18.701903792802188
1567,2016-07-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,11.693457394317393
1568,2016-07-01,SOUTH_BURLINGAME,13.38942324096833
1569,2016-07-01,SOUTH_PORTLAND,32.313739428888155
1570,2016-07-01,SOUTH_TABOR,20.151139115429494
1571,2016-07-01,ST_JOHNS,18.228796978017375
1572,2016-07-01,SULLIVAN'S_GULCH,38.56697083074531
1573,2016-07-01,SULLIVAN'S_GULCH_GRANT_PARK,39.83892364501953
1574,2016-07-01,SUMNER_ASSOCIATION_OF_NEIGHBORS,34.21787452697754
1575,2016-07-01,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,18.454094598558537
1576,2016-07-01,SUNNYSIDE,20.455962931909927
1577,2016-07-01,SYLVAN-HIGHLANDS,9.652902881248217
1578,2016-07-01,SYLVAN-HIGHLANDS_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,11.125975677613773
1579,2016-07-01,UNIVERSITY_PARK,24.96836857126285
1580,2016-07-01,VERNON,15.289943113318797
1581,2016-07-01,WEST_PORTLAND_PARK,13.20816547767722
1582,2016-07-01,WILKES_COMMUNITY_GROUP,18.151310007608377
1583,2016-07-01,WOODLAND_PARK,44.12050106436174
1584,2016-07-01,WOODLAWN,20.73162070398257
1585,2016-07-01,WOODSTOCK,14.143207321052904
1586,2016-08-01,ALAMEDA,11.873837975418535
1587,2016-08-01,ALAMEDA_BEAUMONT-WILSHIRE,12.65668374520761
1588,2016-08-01,ALAMEDA_IRVINGTON_COMMUNITY_ASSN,12.358458492755888
1589,2016-08-01,ARBOR_LODGE,25.97107719736243
1590,2016-08-01,ARDENWALD-JOHNSON_CREEK,17.46526519156212
1591,2016-08-01,ARDENWALD-JOHNSON_CREEK_WOODSTOCK,18.282587651606207
1592,2016-08-01,ARGAY_TERRACE,32.1688444415985
1593,2016-08-01,ARGAY_WILKES_COMMUNITY_GROUP,24.80652722068455
1594,2016-08-01,ARLINGTON_HEIGHTS,12.40318824203194
1595,2016-08-01,ARLINGTON_HEIGHTS_SYLVAN-HIGHLANDS,8.470978344292357
1596,2016-08-01,ARNOLD_CREEK,5.534299951796082
1597,2016-08-01,ASHCREEK,8.413369654923033
1598,2016-08-01,ASHCREEK_CRESTWOOD,9.329192599942607
1599,2016-08-01,BEAUMONT-WILSHIRE,12.666063159704208
1600,2016-08-01,BOISE,29.700994916250654
1601,2016-08-01,BOISE_ELIOT,52.82154973347982
1602,2016-08-01,BRENTWOOD-DARLINGTON,17.176384652641534
1603,2016-08-01,BRIDGETON,27.579675650479167
1604,2016-08-01,BRIDLEMILE,8.256049461605922
1605,2016-08-01,BRIDLEMILE_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,6.119191029075032
1606,2016-08-01,BROOKLYN_ACTION_CORPS,38.502740703448254
1607,2016-08-01,BUCKMAN_COMMUNITY_ASSOCIATION,55.890221471218794
1608,2016-08-01,CATHEDRAL_PARK,16.83442743654239
1609,2016-08-01,CENTENNIAL_COMMUNITY_ASSN_PLEASANT_VALLEY,13.480636080583208
1610,2016-08-01,CENTENNIAL_COMMUNITY_ASSOCIATION,18.800231625412405
1611,2016-08-01,COLLINS_VIEW,6.434614757520962
1612,2016-08-01,CONCORDIA,19.235310789708766
1613,2016-08-01,CRESTON-KENILWORTH,25.54069269041615
1614,2016-08-01,CRESTWOOD,12.282136655849119
1615,2016-08-01,CULLY_ASSOCIATION_OF_NEIGHBORS,23.215537541557232
1616,2016-08-01,EASTMORELAND,11.628158740170118
1617,2016-08-01,EASTMORELAND_ARDENWALD-JOHNSON_CREEK,17.39155810918563
1618,2016-08-01,EASTMORELAND_REED,16.488932551866696
1619,2016-08-01,EAST_COLUMBIA,37.003587989185775
1620,2016-08-01,ELIOT,58.81710555661773
1621,2016-08-01,FAR_SOUTHWEST,21.496423524544362
1622,2016-08-01,FOREST_PARK,3.4845467602054194
1623,2016-08-01,FOREST_PARK_LINNTON,4.344106684605011
1624,2016-08-01,FOREST_PARK_NORTHWEST_DISTRICT_ASSOCIATION,26.21536156439012
1625,2016-08-01,FOSTER-POWELL,25.620457598558108
1626,2016-08-01,GLENFAIR,22.820801146147943
1627,2016-08-01,GOOSE_HOLLOW_FOOTHILLS_LEAGUE,72.47414276571836
1628,2016-08-01,GOOSE_HOLLOW_FOOTHILLS_LEAGUE_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,33.7916086147993
1629,2016-08-01,GRANT_PARK,21.12580821864413
1630,2016-08-01,GRANT_PARK_HOLLYWOOD,15.810284251898109
1631,2016-08-01,HAYDEN_ISLAND_NEIGHBORHOOD_NETWORK,17.69598027814229
1632,2016-08-01,HAYHURST,10.9184791658091
1633,2016-08-01,HAZELWOOD,28.865859075279154
1634,2016-08-01,HAZELWOOD_MILL_PARK,67.42681884765626
1635,2016-08-01,HEALY_HEIGHTS_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,6.177113322928401
1636,2016-08-01,HILLSDALE,13.306748044665529
1637,2016-08-01,HILLSIDE,8.512376826004626
1638,2016-08-01,HILLSIDE_NORTHWEST_DISTRICT_ASSN,22.90442155136854
1639,2016-08-01,HOLLYWOOD,39.64346741938937
1640,2016-08-01,HOMESTEAD,18.73403508580099
1641,2016-08-01,HOSFORD-ABERNETHY_NEIGHBORHOOD_DISTRICT_(HAND),38.90328123238339
1642,2016-08-01,HUMBOLDT,27.706289765446687
1643,2016-08-01,IRVINGTON_COMMUNITY_ASSOCIATION,25.329324296415592
1644,2016-08-01,KENTON,24.93691938721956
1645,2016-08-01,KERNS,53.71170412595056
1646,2016-08-01,KING,22.639354030587043
1647,2016-08-01,LAURELHURST,24.383944895172114
1648,2016-08-01,LENTS,26.156144567606745
1649,2016-08-01,LENTS_POWELLHURST-GILBERT,28.694435126087193
1650,2016-08-01,LINNTON,9.354006256516522
1651,2016-08-01,LLOYD_DISTRICT_COMMUNITY_ASSN_SULLIVAN'S_GULCH,77.65963528951009
1652,2016-08-01,LLOYD_DISTRICT_COMMUNITY_ASSOCIATION,101.73699956746593
1653,2016-08-01,MADISON_SOUTH,22.114996837431452
1654,2016-08-01,MAPLEWOOD,7.779391918602984
1655,2016-08-01,MARKHAM,13.679842289489264
1656,2016-08-01,MARSHALL_PARK,5.925911321350395
1657,2016-08-01,MC_UNCLAIMED_#11,6.902262880572477
1658,2016-08-01,MC_UNCLAIMED_#13,3.0357509145048276
1659,2016-08-01,MC_UNCLAIMED_#14,46.44757362753165
1660,2016-08-01,MC_UNCLAIMED_#5,12.463476200693664
1661,2016-08-01,MILL_PARK,28.585840464663754
1662,2016-08-01,MONTAVILLA,32.98790328006287
1663,2016-08-01,MT_SCOTT-ARLETA,18.94414879170126
1664,2016-08-01,MT_TABOR,16.466222775430428
1665,2016-08-01,MULTNOMAH,16.860149261027942
1666,2016-08-01,NORTHWEST_DISTRICT_ASSOCIATION,46.184389343258204
1667,2016-08-01,NORTHWEST_HEIGHTS,10.778479779887402
1668,2016-08-01,NORTH_TABOR,27.045287225819852
1669,2016-08-01,OLD_TOWN_COMMUNITY_ASSOCIATION,135.217482592411
1670,2016-08-01,OVERLOOK,47.067980192413685
1671,2016-08-01,PARKROSE,38.86950268842019
1672,2016-08-01,PARKROSE_HEIGHTS_ASSOCIATION_OF_NEIGHBORS,26.5315182994249
1673,2016-08-01,PEARL_DISTRICT,113.60022444373385
1674,2016-08-01,PIEDMONT,33.79680312675094
1675,2016-08-01,PLEASANT_VALLEY,5.187912444186217
1676,2016-08-01,PLEASANT_VALLEY_POWELLHURST-GILBERT,10.702661098300863
1677,2016-08-01,PORTLAND_DOWNTOWN,120.68095722515214
1678,2016-08-01,PORTSMOUTH,21.36298523459155
1679,2016-08-01,POWELLHURST-GILBERT,22.320732802941638
1680,2016-08-01,REED,30.242443023224848
1681,2016-08-01,RICHMOND,18.335727616573482
1682,2016-08-01,ROSEWAY,18.68558393929155
1683,2016-08-01,ROSEWAY_MADISON_SOUTH,20.866432398072284
1684,2016-08-01,ROSE_CITY_PARK,22.63385637923958
1685,2016-08-01,RUSSELL,18.395069272150636
1686,2016-08-01,SABIN_COMMUNITY_ASSN_IRVINGTON_COMMUNITY_ASSN,13.028339659215334
1687,2016-08-01,SABIN_COMMUNITY_ASSOCIATION,15.747539475667391
1688,2016-08-01,SELLWOOD-MORELAND_IMPROVEMENT_LEAGUE,19.822093434508055
1689,2016-08-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,11.549874175525071
1690,2016-08-01,SOUTH_BURLINGAME,15.230692973088981
1691,2016-08-01,SOUTH_PORTLAND,35.06252175537016
1692,2016-08-01,SOUTH_TABOR,21.185369673289905
1693,2016-08-01,ST_JOHNS,21.11071147906139
1694,2016-08-01,SULLIVAN'S_GULCH,45.761851295004995
1695,2016-08-01,SULLIVAN'S_GULCH_GRANT_PARK,44.5061579617587
1696,2016-08-01,SUMNER_ASSOCIATION_OF_NEIGHBORS,39.213981254465516
1697,2016-08-01,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,21.089343120786566
1698,2016-08-01,SUNNYSIDE,24.193235469727213
1699,2016-08-01,SYLVAN-HIGHLANDS,10.267936586040978
1700,2016-08-01,SYLVAN-HIGHLANDS_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,11.501710976889838
1701,2016-08-01,UNIVERSITY_PARK,28.409325272042388
1702,2016-08-01,VERNON,17.557927357111645
1703,2016-08-01,WEST_PORTLAND_PARK,15.035094101995018
1704,2016-08-01,WILKES_COMMUNITY_GROUP,21.554171174560356
1705,2016-08-01,WOODLAND_PARK,50.01416372615387
1706,2016-08-01,WOODLAWN,28.609773535828488
1707,2016-08-01,WOODSTOCK,15.63968779097967
1708,2016-09-01,ALAMEDA,11.83481165584898
1709,2016-09-01,ALAMEDA_BEAUMONT-WILSHIRE,12.431845170480234
1710,2016-09-01,ALAMEDA_IRVINGTON_COMMUNITY_ASSN,12.231697914600371
1711,2016-09-01,ARBOR_LODGE,24.163423750266183
1712,2016-09-01,ARDENWALD-JOHNSON_CREEK,16.29226448120142
1713,2016-09-01,ARDENWALD-JOHNSON_CREEK_WOODSTOCK,14.486200812813284
1714,2016-09-01,ARGAY_TERRACE,30.383900525681454
1715,2016-09-01,ARGAY_WILKES_COMMUNITY_GROUP,18.991135659425158
1716,2016-09-01,ARLINGTON_HEIGHTS,13.274480532618815
1717,2016-09-01,ARLINGTON_HEIGHTS_SYLVAN-HIGHLANDS,9.267517696458661
1718,2016-09-01,ARNOLD_CREEK,5.10206853580544
1719,2016-09-01,ASHCREEK,8.12266882697455
1720,2016-09-01,ASHCREEK_CRESTWOOD,10.010826462699523
1721,2016-09-01,BEAUMONT-WILSHIRE,12.2921653006758
1722,2016-09-01,BOISE,29.417201293788203
1723,2016-09-01,BOISE_ELIOT,49.65478134155274
1724,2016-09-01,BRENTWOOD-DARLINGTON,16.101086030528677
1725,2016-09-01,BRIDGETON,25.697138511958386
1726,2016-09-01,BRIDLEMILE,8.129393919272598
1727,2016-09-01,BRIDLEMILE_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,6.603918409799206
1728,2016-09-01,BROOKLYN_ACTION_CORPS,35.39117440355972
1729,2016-09-01,BUCKMAN_COMMUNITY_ASSOCIATION,48.732969571876275
1730,2016-09-01,CATHEDRAL_PARK,16.032518188210076
1731,2016-09-01,CENTENNIAL_COMMUNITY_ASSN_PLEASANT_VALLEY,13.278113178691571
1732,2016-09-01,CENTENNIAL_COMMUNITY_ASSOCIATION,17.72153856100799
1733,2016-09-01,COLLINS_VIEW,6.321716832503481
1734,2016-09-01,CONCORDIA,17.827377493659437
1735,2016-09-01,CRESTON-KENILWORTH,22.914038021011777
1736,2016-09-01,CRESTWOOD,11.828611710492305
1737,2016-09-01,CULLY_ASSOCIATION_OF_NEIGHBORS,21.567328852803865
1738,2016-09-01,EASTMORELAND,11.008776270616433
1739,2016-09-01,EASTMORELAND_ARDENWALD-JOHNSON_CREEK,15.984459681388659
1740,2016-09-01,EASTMORELAND_REED,15.629456224559267
1741,2016-09-01,EAST_COLUMBIA,33.197039718694505
1742,2016-09-01,ELIOT,54.69720791058196
1743,2016-09-01,FAR_SOUTHWEST,19.900725775276623
1744,2016-09-01,FOREST_PARK,3.3572677021460566
1745,2016-09-01,FOREST_PARK_LINNTON,3.8981206848211927
1746,2016-09-01,FOREST_PARK_NORTHWEST_DISTRICT_ASSOCIATION,31.12831755607359
1747,2016-09-01,FOSTER-POWELL,24.90020746515759
1748,2016-09-01,GLENFAIR,20.829723528652462
1749,2016-09-01,GOOSE_HOLLOW_FOOTHILLS_LEAGUE,77.46273950165394
1750,2016-09-01,GOOSE_HOLLOW_FOOTHILLS_LEAGUE_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,29.964597566175318
1751,2016-09-01,GRANT_PARK,20.808388832056128
1752,2016-09-01,GRANT_PARK_HOLLYWOOD,14.742659555354589
1753,2016-09-01,HAYDEN_ISLAND_NEIGHBORHOOD_NETWORK,15.925592581833731
1754,2016-09-01,HAYHURST,10.369202847369879
1755,2016-09-01,HAZELWOOD,27.13029142087622
1756,2016-09-01,HAZELWOOD_MILL_PARK,59.597140919078484
1757,2016-09-01,HEALY_HEIGHTS_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,6.399754477019358
1758,2016-09-01,HILLSDALE,13.140917833587897
1759,2016-09-01,HILLSIDE,8.719721232869023
1760,2016-09-01,HILLSIDE_NORTHWEST_DISTRICT_ASSN,23.509614655168622
1761,2016-09-01,HOLLYWOOD,40.604460862754046
1762,2016-09-01,HOMESTEAD,18.14101535297396
1763,2016-09-01,HOSFORD-ABERNETHY_NEIGHBORHOOD_DISTRICT_(HAND),33.65796401865413
1764,2016-09-01,HUMBOLDT,25.13963839434838
1765,2016-09-01,IRVINGTON_COMMUNITY_ASSOCIATION,24.422400464671846
1766,2016-09-01,KENTON,22.372633635993182
1767,2016-09-01,KERNS,47.81874499466939
1768,2016-09-01,KING,21.195264359167332
1769,2016-09-01,LAURELHURST,22.17685933456421
1770,2016-09-01,LENTS,24.2054724798887
1771,2016-09-01,LENTS_POWELLHURST-GILBERT,26.444409356429404
1772,2016-09-01,LINNTON,8.80517743015639
1773,2016-09-01,LLOYD_DISTRICT_COMMUNITY_ASSN_SULLIVAN'S_GULCH,72.06730092366537
1774,2016-09-01,LLOYD_DISTRICT_COMMUNITY_ASSOCIATION,87.63961381056114
1775,2016-09-01,MADISON_SOUTH,20.91814887565109
1776,2016-09-01,MAPLEWOOD,7.286056427779656
1777,2016-09-01,MARKHAM,11.796030979087776
1778,2016-09-01,MARSHALL_PARK,5.348410827736016
1779,2016-09-01,MC_UNCLAIMED_#11,6.52996737044384
1780,2016-09-01,MC_UNCLAIMED_#13,2.849653826257728
1781,2016-09-01,MC_UNCLAIMED_#14,42.170905544500485
1782,2016-09-01,MC_UNCLAIMED_#5,12.508132315173592
1783,2016-09-01,MILL_PARK,26.60717450290597
1784,2016-09-01,MONTAVILLA,30.86881582135982
1785,2016-09-01,MT_SCOTT-ARLETA,17.29538524489297
1786,2016-09-01,MT_TABOR,15.874239713359913
1787,2016-09-01,MULTNOMAH,15.797788070565101
1788,2016-09-01,NORTHWEST_DISTRICT_ASSOCIATION,44.61207187858446
1789,2016-09-01,NORTHWEST_HEIGHTS,10.638457789611886
1790,2016-09-01,NORTH_TABOR,27.121501213387603
1791,2016-09-01,OLD_TOWN_COMMUNITY_ASSOCIATION,118.83711952998722
1792,2016-09-01,OVERLOOK,42.332305071996664
1793,2016-09-01,PARKROSE,37.28895801294794
1794,2016-09-01,PARKROSE_HEIGHTS_ASSOCIATION_OF_NEIGHBORS,24.721899036217927
1795,2016-09-01,PEARL_DISTRICT,106.42727563008444
1796,2016-09-01,PIEDMONT,26.223289644563337
1797,2016-09-01,PLEASANT_VALLEY,5.19687267620347
1798,2016-09-01,PLEASANT_VALLEY_POWELLHURST-GILBERT,10.366869090085867
1799,2016-09-01,PORTLAND_DOWNTOWN,109.13824147074916
1800,2016-09-01,PORTSMOUTH,19.135708999774142
1801,2016-09-01,POWELLHURST-GILBERT,20.814204468411884
1802,2016-09-01,REED,26.759417320299782
1803,2016-09-01,RICHMOND,17.73066782254918
1804,2016-09-01,ROSEWAY,17.766788626921837
1805,2016-09-01,ROSEWAY_MADISON_SOUTH,19.011617039236263
1806,2016-09-01,ROSE_CITY_PARK,20.93656696758651
1807,2016-09-01,RUSSELL,16.976148934546504
1808,2016-09-01,SABIN_COMMUNITY_ASSN_IRVINGTON_COMMUNITY_ASSN,12.434652352136029
1809,2016-09-01,SABIN_COMMUNITY_ASSOCIATION,14.563697782694867
1810,2016-09-01,SELLWOOD-MORELAND_IMPROVEMENT_LEAGUE,18.80104569440725
1811,2016-09-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,11.373502597473259
1812,2016-09-01,SOUTH_BURLINGAME,14.517978109906068
1813,2016-09-01,SOUTH_PORTLAND,29.40496383586714
1814,2016-09-01,SOUTH_TABOR,20.591675020391975
1815,2016-09-01,ST_JOHNS,18.93861529855382
1816,2016-09-01,SULLIVAN'S_GULCH,42.25003046577817
1817,2016-09-01,SULLIVAN'S_GULCH_GRANT_PARK,43.035366543856526
1818,2016-09-01,SUMNER_ASSOCIATION_OF_NEIGHBORS,37.772163644024914
1819,2016-09-01,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,19.554673776733257
1820,2016-09-01,SUNNYSIDE,24.689601893984744
1821,2016-09-01,SYLVAN-HIGHLANDS,9.294428928119851
1822,2016-09-01,SYLVAN-HIGHLANDS_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,12.505915322177424
1823,2016-09-01,UNIVERSITY_PARK,29.98273805758876
1824,2016-09-01,VERNON,16.054580831651133
1825,2016-09-01,WEST_PORTLAND_PARK,13.565181183300433
1826,2016-09-01,WILKES_COMMUNITY_GROUP,18.65071332166097
1827,2016-09-01,WOODLAND_PARK,41.731242898951244
1828,2016-09-01,WOODLAWN,23.329067046650206
1829,2016-09-01,WOODSTOCK,14.365891578232624
1830,2016-10-01,ALAMEDA,12.63007279150682
1831,2016-10-01,ALAMEDA_BEAUMONT-WILSHIRE,13.483044412400988
1832,2016-10-01,ALAMEDA_IRVINGTON_COMMUNITY_ASSN,13.089440588951108
1833,2016-10-01,ARBOR_LODGE,22.80718307683091
1834,2016-10-01,ARDENWALD-JOHNSON_CREEK,14.337075865225186
1835,2016-10-01,ARDENWALD-JOHNSON_CREEK_WOODSTOCK,15.347591320117871
1836,2016-10-01,ARGAY_TERRACE,26.269643660539437
1837,2016-10-01,ARGAY_WILKES_COMMUNITY_GROUP,16.935744098995045
1838,2016-10-01,ARLINGTON_HEIGHTS,11.76595750652782
1839,2016-10-01,ARLINGTON_HEIGHTS_SYLVAN-HIGHLANDS,8.60312593818376
1840,2016-10-01,ARNOLD_CREEK,5.779356049213166
1841,2016-10-01,ASHCREEK,7.657504832041349
1842,2016-10-01,ASHCREEK_CRESTWOOD,8.040233671665192
1843,2016-10-01,BEAUMONT-WILSHIRE,10.767295298477014
1844,2016-10-01,BOISE,27.44919910087242
1845,2016-10-01,BOISE_ELIOT,35.90587870279948
1846,2016-10-01,BRENTWOOD-DARLINGTON,13.615386218270498
1847,2016-10-01,BRIDGETON,22.337084962346868
1848,2016-10-01,BRIDLEMILE,8.44753083783556
1849,2016-10-01,BRIDLEMILE_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,6.815656552940647
1850,2016-10-01,BROOKLYN_ACTION_CORPS,29.943672433525464
1851,2016-10-01,BUCKMAN_COMMUNITY_ASSOCIATION,45.11398288716245
1852,2016-10-01,CATHEDRAL_PARK,14.021976217538851
1853,2016-10-01,CENTENNIAL_COMMUNITY_ASSN_PLEASANT_VALLEY,11.657810427107902
1854,2016-10-01,CENTENNIAL_COMMUNITY_ASSOCIATION,15.730982636432952
1855,2016-10-01,COLLINS_VIEW,6.403741297650561
1856,2016-10-01,CONCORDIA,13.061581202294503
1857,2016-10-01,CRESTON-KENILWORTH,19.415528841892435
1858,2016-10-01,CRESTWOOD,10.466765093396242
1859,2016-10-01,CULLY_ASSOCIATION_OF_NEIGHBORS,16.718379551667837
1860,2016-10-01,EASTMORELAND,11.672400776954811
1861,2016-10-01,EASTMORELAND_ARDENWALD-JOHNSON_CREEK,15.351459338114811
1862,2016-10-01,EASTMORELAND_REED,14.06582434265702
1863,2016-10-01,EAST_COLUMBIA,21.916837478003025
1864,2016-10-01,ELIOT,48.47858589809963
1865,2016-10-01,FAR_SOUTHWEST,16.075909153248727
1866,2016-10-01,FOREST_PARK,4.799802518428775
1867,2016-10-01,FOREST_PARK_LINNTON,5.185318425433929
1868,2016-10-01,FOREST_PARK_NORTHWEST_DISTRICT_ASSOCIATION,20.511143038349765
1869,2016-10-01,FOSTER-POWELL,22.09536794662476
1870,2016-10-01,GLENFAIR,19.177320307458356
1871,2016-10-01,GOOSE_HOLLOW_FOOTHILLS_LEAGUE,58.802051745396035
1872,2016-10-01,GOOSE_HOLLOW_FOOTHILLS_LEAGUE_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,24.461161488481398
1873,2016-10-01,GRANT_PARK,18.131734819773815
1874,2016-10-01,GRANT_PARK_HOLLYWOOD,12.856330414892923
1875,2016-10-01,HAYDEN_ISLAND_NEIGHBORHOOD_NETWORK,13.013409186977807
1876,2016-10-01,HAYHURST,9.454661926890525
1877,2016-10-01,HAZELWOOD,23.79731737576613
1878,2016-10-01,HAZELWOOD_MILL_PARK,55.89607100053268
1879,2016-10-01,HEALY_HEIGHTS_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,7.4818666217350716
1880,2016-10-01,HILLSDALE,11.681001398716594
1881,2016-10-01,HILLSIDE,9.835123289098092
1882,2016-10-01,HILLSIDE_NORTHWEST_DISTRICT_ASSN,22.115653903441444
1883,2016-10-01,HOLLYWOOD,37.56532221255095
1884,2016-10-01,HOMESTEAD,16.254731010873407
1885,2016-10-01,HOSFORD-ABERNETHY_NEIGHBORHOOD_DISTRICT_(HAND),32.30804003160999
1886,2016-10-01,HUMBOLDT,23.713736932407052
1887,2016-10-01,IRVINGTON_COMMUNITY_ASSOCIATION,24.163027713984224
1888,2016-10-01,KENTON,18.554535963068904
1889,2016-10-01,KERNS,42.061178943493196
1890,2016-10-01,KING,19.575212132743413
1891,2016-10-01,LAURELHURST,19.74219568367004
1892,2016-10-01,LENTS,19.251075691638277
1893,2016-10-01,LENTS_POWELLHURST-GILBERT,22.1000024761088
1894,2016-10-01,LINNTON,7.076671419239861
1895,2016-10-01,LLOYD_DISTRICT_COMMUNITY_ASSN_SULLIVAN'S_GULCH,65.3637392255995
1896,2016-10-01,LLOYD_DISTRICT_COMMUNITY_ASSOCIATION,77.55195499412201
1897,2016-10-01,MADISON_SOUTH,18.94873544471082
1898,2016-10-01,MAPLEWOOD,7.3219409868805165
1899,2016-10-01,MARKHAM,9.947577894930365
1900,2016-10-01,MARSHALL_PARK,5.590112900268489
1901,2016-10-01,MC_UNCLAIMED_#11,6.5340853684596905
1902,2016-10-01,MC_UNCLAIMED_#13,3.7478612707061845
1903,2016-10-01,MC_UNCLAIMED_#14,30.60594214572539
1904,2016-10-01,MC_UNCLAIMED_#5,10.964303232959866
1905,2016-10-01,MILL_PARK,21.4312064045219
1906,2016-10-01,MONTAVILLA,24.40807480163425
1907,2016-10-01,MT_SCOTT-ARLETA,15.554918167643745
1908,2016-10-01,MT_TABOR,14.610746370029482
1909,2016-10-01,MULTNOMAH,12.893444900639711
1910,2016-10-01,NORTHWEST_DISTRICT_ASSOCIATION,35.841040884433156
1911,2016-10-01,NORTHWEST_HEIGHTS,9.351437760585018
1912,2016-10-01,NORTH_TABOR,25.1136885969807
1913,2016-10-01,OLD_TOWN_COMMUNITY_ASSOCIATION,124.51988922499152
1914,2016-10-01,OVERLOOK,34.156199282384016
1915,2016-10-01,PARKROSE,30.365764153878704
1916,2016-10-01,PARKROSE_HEIGHTS_ASSOCIATION_OF_NEIGHBORS,21.615460051164465
1917,2016-10-01,PEARL_DISTRICT,85.27514947986884
1918,2016-10-01,PIEDMONT,21.046185648065318
1919,2016-10-01,PLEASANT_VALLEY,5.106500349939191
1920,2016-10-01,PLEASANT_VALLEY_POWELLHURST-GILBERT,9.593627643024691
1921,2016-10-01,PORTLAND_DOWNTOWN,110.27258637909013
1922,2016-10-01,PORTSMOUTH,17.04687465450651
1923,2016-10-01,POWELLHURST-GILBERT,16.608335271415413
1924,2016-10-01,REED,23.922019788295152
1925,2016-10-01,RICHMOND,16.87976340662749
1926,2016-10-01,ROSEWAY,14.022207455319414
1927,2016-10-01,ROSEWAY_MADISON_SOUTH,14.201445386930088
1928,2016-10-01,ROSE_CITY_PARK,17.967325483599883
1929,2016-10-01,RUSSELL,16.106403973105706
1930,2016-10-01,SABIN_COMMUNITY_ASSN_IRVINGTON_COMMUNITY_ASSN,13.588850996054235
1931,2016-10-01,SABIN_COMMUNITY_ASSOCIATION,15.405157415815397
1932,2016-10-01,SELLWOOD-MORELAND_IMPROVEMENT_LEAGUE,17.04490253445805
1933,2016-10-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,10.841329673896526
1934,2016-10-01,SOUTH_BURLINGAME,12.98483507956692
1935,2016-10-01,SOUTH_PORTLAND,27.21541392533741
1936,2016-10-01,SOUTH_TABOR,18.174733488500948
1937,2016-10-01,ST_JOHNS,14.550260274776534
1938,2016-10-01,SULLIVAN'S_GULCH,35.04901412016668
1939,2016-10-01,SULLIVAN'S_GULCH_GRANT_PARK,40.20138612227006
1940,2016-10-01,SUMNER_ASSOCIATION_OF_NEIGHBORS,31.059313417994034
1941,2016-10-01,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,14.578177809426977
1942,2016-10-01,SUNNYSIDE,21.028262805012826
1943,2016-10-01,SYLVAN-HIGHLANDS,9.1467812338959
