,index,Neighborhood,OccurMonth_Year,Matched_Names,Animal Cruelty Offenses,Arson,Assault Offenses,Bribery,Burglary,Counterfeiting/Forgery,Drug/Narcotic Offenses,Embezzlement,Extortion/Blackmail,Fraud Offenses,Gambling Offenses,Homicide Offenses,Human Trafficking Offenses,Kidnapping/Abduction,Larceny Offenses,Motor Vehicle Theft,Pornography/Obscene Material,Prostitution Offenses,Robbery,Sex Offenses,Stolen Property Offenses,Vandalism,Weapon Law Violations,Total_Offenses,Average Radiance Per Pixel Per month,avg_home_price,median_home_price,average_cost_per_foot,days_on_market,homes_sold_2017,condo_sales,distressed_property_sales,year_built,adj_popn,adj_popn_pe_sq_mi,median_age,median_household_income,home_ownership,married,divorced,widowed,seperated,never_married,popn_bachelors_degree_perc,popn_graduate_degree,median_monthly_housing_expenses,people_below_poverty,unemployed_perc,english_perc,perc_households_children,x,perc_diff_county_last_year,perc_diff_state_last_year,total_newcomers_perc,x.1,parks_perc,x.2,commute_by_public_transit,commute_by_bike_perc,commute_by_walking_perc,commute_biking_walking_perc,miles_bike_route_per_sqkm,walk_score
5741,5741,SUMNER,2019-06,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,32.514692532673784,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5742,5742,SUMNER,2019-07,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,31.27719133284065,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5743,5743,SUMNER,2019-08,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,33.08923195040696,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5744,5744,SUMNER,2019-09,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,30.32823995820825,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5745,5745,SUMNER,2019-10,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,35.041376141922115,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5746,5746,SUMNER,2019-11,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,35.76487673642879,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5747,5747,SUMNER,2019-12,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,20.0,24.21707394828618,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5748,5748,SUMNER,2020-01,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,15.0,21.36077472219168,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5749,5749,SUMNER,2020-02,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,36.89777233987629,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5750,5750,SUMNER,2020-03,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,33.91333681691386,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5751,5751,SUMNER,2020-04,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,32.22882744082627,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5752,5752,SUMNER,2020-05,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,28.06354386438588,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5753,5753,SUMNER,2020-06,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,27.57424872098323,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5754,5754,SUMNER,2020-07,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,10.0,30.124295204738495,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5755,5755,SUMNER,2020-08,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,7.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,27.0,34.99096166474388,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5756,5756,SUMNER,2020-09,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,20.608740482317582,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5757,5757,SUMNER,2020-10,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,12.0,31.30451559399316,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5758,5758,SUMNER,2020-11,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,21.0,19.582838923276544,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5759,5759,SUMNER,2020-12,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,28.11012665653675,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5760,5760,SUMNER,2021-01,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,29.072795892765143,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5761,5761,SUMNER,2021-02,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,41.08611132354839,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5762,5762,SUMNER,2021-03,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,32.94664615141844,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5763,5763,SUMNER,2021-04,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5764,5764,SUMNER,2021-05,SUMNER_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,33.03469576099831,302821,300500,210,38,46,0,7,1942,2237,2828,37,45736,58.7,35.0,19.0,1.9,4.4,39.9,12.1,4.4,1017,22.0,5.7,71.0,35.2,70.1,12.6,4.0,17.8,16,3,19,10.7,0.7,11.9,12.6,1.26,64
5765,5765,SUNDERLAND,2015-07,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.54274396445183,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5766,5766,SUNDERLAND,2015-08,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,22.073854402518474,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5767,5767,SUNDERLAND,2015-09,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.135185215680742,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5768,5768,SUNDERLAND,2015-10,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,20.41360796305116,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5769,5769,SUNDERLAND,2015-11,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.615910312500947,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5770,5770,SUNDERLAND,2015-12,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,21.30221282671844,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5771,5771,SUNDERLAND,2016-01,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,22.324919344436157,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5772,5772,SUNDERLAND,2016-02,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,17.4750262849132,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5773,5773,SUNDERLAND,2016-03,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.58487377482429,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5774,5774,SUNDERLAND,2016-04,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,20.61017634877271,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5775,5775,SUNDERLAND,2016-05,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,21.161331627936864,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5776,5776,SUNDERLAND,2016-06,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.776803817181086,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5777,5777,SUNDERLAND,2016-07,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,18.454094598558537,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5778,5778,SUNDERLAND,2016-08,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.08934312078657,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5779,5779,SUNDERLAND,2016-09,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.554673776733257,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5780,5780,SUNDERLAND,2016-10,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,14.578177809426975,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5781,5781,SUNDERLAND,2016-11,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.292444056654492,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5782,5782,SUNDERLAND,2016-12,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,13.633110453312746,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5783,5783,SUNDERLAND,2017-01,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.94664184970752,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5784,5784,SUNDERLAND,2017-02,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.67486913215725,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5785,5785,SUNDERLAND,2017-03,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,10.0,15.798172300138669,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5786,5786,SUNDERLAND,2017-04,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,18.448756367796992,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5787,5787,SUNDERLAND,2017-05,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.035230652885254,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
5788,5788,SUNDERLAND,2017-06,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,19.917758726006987,268500,268500,198,55,2,0,0,1948,312,167,38,47384,49.9,31.8,18.6,1.6,5.6,42.6,10.8,4.1,1014,20.4,6.0,74.9,35.2,60.6,17.2,4.3,22.3,57,5,17,11.2,0.4,16.0,16.4,1.98,15
