,index,Neighborhood,OccurMonth_Year,Matched_Names,Animal Cruelty Offenses,Arson,Assault Offenses,Bribery,Burglary,Counterfeiting/Forgery,Drug/Narcotic Offenses,Embezzlement,Extortion/Blackmail,Fraud Offenses,Gambling Offenses,Homicide Offenses,Human Trafficking Offenses,Kidnapping/Abduction,Larceny Offenses,Motor Vehicle Theft,Pornography/Obscene Material,Prostitution Offenses,Robbery,Sex Offenses,Stolen Property Offenses,Vandalism,Weapon Law Violations,Total_Offenses,dates,Names of Places,Average Radiance Per Pixel Per month,Year,avg_home_price,median_home_price,average_cost_per_foot,days_on_market,homes_sold_2017,condo_sales,distressed_property_sales,year_built,adj_popn,adj_popn_pe_sq_mi,median_age,median_household_income,home_ownership,married,divorced,widowed,seperated,never_married,popn_bachelors_degree_perc,popn_graduate_degree,median_monthly_housing_expenses,people_below_poverty,unemployed_perc,english_perc,perc_households_children,x,perc_diff_county_last_year,perc_diff_state_last_year,total_newcomers_perc,x.1,parks_perc,x.2,commute_by_public_transit,commute_by_bike_perc,commute_by_walking_perc,commute_biking_walking_perc,miles_bike_route_per_sqkm,walk_score
5563,5563,SOUTH TABOR,2021-05,SOUTH_TABOR,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,36.0,2021-05-01,SOUTH_TABOR,21.43008323100151,2021,444453,435000,251,22,100,10,1,1952,6624,8289,38,57290,59.1,42.1,13.9,3.1,1.1,39.9,28.2,17.1,1020,12.7,8.2,85.4,22.0,79.8,2.2,5.9,9.0,12,2,19,12.6,9.5,1.3,10.8,4.64,68
5564,5564,SOUTHWEST HILLS,2015-07,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,23.0,2015-07-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,12.200011804173847,2015,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5565,5565,SOUTHWEST HILLS,2015-08,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,2015-08-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,12.513103924192016,2015,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5566,5566,SOUTHWEST HILLS,2015-09,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,2015-09-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,12.52648016663669,2015,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5567,5567,SOUTHWEST HILLS,2015-10,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,30.0,2015-10-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,11.804069538600205,2015,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5568,5568,SOUTHWEST HILLS,2015-11,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,2015-11-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,11.776438248711804,2015,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5569,5569,SOUTHWEST HILLS,2015-12,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,2015-12-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,13.087979291216188,2015,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5570,5570,SOUTHWEST HILLS,2016-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2016-01-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,16.50078717779461,2016,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5571,5571,SOUTHWEST HILLS,2016-02,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,2016-02-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,12.680691871699718,2016,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5572,5572,SOUTHWEST HILLS,2016-03,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2016-03-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,11.658012373303327,2016,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5573,5573,SOUTHWEST HILLS,2016-04,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,34.0,2016-04-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,13.274424083543673,2016,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5574,5574,SOUTHWEST HILLS,2016-05,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2016-05-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,12.81137269877657,2016,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5575,5575,SOUTHWEST HILLS,2016-06,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,16.0,2016-06-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,11.665773178664091,2016,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5576,5576,SOUTHWEST HILLS,2016-07,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,2016-07-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,11.693457394317393,2016,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5577,5577,SOUTHWEST HILLS,2016-08,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,2016-08-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,11.549874175525071,2016,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5578,5578,SOUTHWEST HILLS,2016-09,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2016-09-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,11.373502597473259,2016,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5579,5579,SOUTHWEST HILLS,2016-10,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,2016-10-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,10.841329673896526,2016,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5580,5580,SOUTHWEST HILLS,2016-11,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,2016-11-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,11.817527189563096,2016,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5581,5581,SOUTHWEST HILLS,2016-12,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,2016-12-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,14.42823398659382,2016,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5582,5582,SOUTHWEST HILLS,2017-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2017-01-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,15.304097811453657,2017,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5583,5583,SOUTHWEST HILLS,2017-02,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2017-02-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,13.598318679175014,2017,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5584,5584,SOUTHWEST HILLS,2017-03,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,2017-03-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,13.561157833763108,2017,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5585,5585,SOUTHWEST HILLS,2017-04,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,2017-04-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,14.60552707612412,2017,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5586,5586,SOUTHWEST HILLS,2017-05,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,24.0,2017-05-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,11.654166996880802,2017,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5587,5587,SOUTHWEST HILLS,2017-06,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.0,2017-06-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,11.814298326487297,2017,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5588,5588,SOUTHWEST HILLS,2017-07,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,2017-07-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,11.376039110918283,2017,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5589,5589,SOUTHWEST HILLS,2017-08,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,2017-08-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,12.125169976403422,2017,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5590,5590,SOUTHWEST HILLS,2017-09,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,2017-09-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,11.840162722789035,2017,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5591,5591,SOUTHWEST HILLS,2017-10,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,2017-10-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,11.831498950028655,2017,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5592,5592,SOUTHWEST HILLS,2017-11,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,2017-11-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,13.068806140092958,2017,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5593,5593,SOUTHWEST HILLS,2017-12,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,2017-12-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,18.22443959950774,2017,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5594,5594,SOUTHWEST HILLS,2018-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,21.0,2018-01-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,13.2392264576649,2018,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5595,5595,SOUTHWEST HILLS,2018-02,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,2018-02-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,18.44603344999993,2018,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5596,5596,SOUTHWEST HILLS,2018-03,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0,2018-03-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,13.321500112216945,2018,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5597,5597,SOUTHWEST HILLS,2018-04,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,2018-04-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,13.517186089895608,2018,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5598,5598,SOUTHWEST HILLS,2018-05,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,2018-05-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,12.353680987964417,2018,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5599,5599,SOUTHWEST HILLS,2018-06,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2018-06-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,11.631178979014008,2018,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5600,5600,SOUTHWEST HILLS,2018-07,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,21.0,2018-07-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,11.494195248976329,2018,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5601,5601,SOUTHWEST HILLS,2018-08,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,2018-08-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,13.053259458185586,2018,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5602,5602,SOUTHWEST HILLS,2018-09,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,2018-09-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,11.044744619380186,2018,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
5603,5603,SOUTHWEST HILLS,2018-10,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,22.0,2018-10-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,10.741877084348753,2018,969957,830000,284,55,142,11,1,1950,6911,2864,43,123356,73.0,60.6,7.2,4.1,0.3,28.3,35.4,44.8,1294,10.6,7.1,89.0,25.8,81.5,3.2,5.2,8.9,168,14,11,5.4,2.4,11.5,13.9,0.84,34
