,index,Neighborhood,OccurMonth_Year,Matched_Names,Animal Cruelty Offenses,Arson,Assault Offenses,Bribery,Burglary,Counterfeiting/Forgery,Drug/Narcotic Offenses,Embezzlement,Extortion/Blackmail,Fraud Offenses,Gambling Offenses,Homicide Offenses,Human Trafficking Offenses,Kidnapping/Abduction,Larceny Offenses,Motor Vehicle Theft,Pornography/Obscene Material,Prostitution Offenses,Robbery,Sex Offenses,Stolen Property Offenses,Vandalism,Weapon Law Violations,Total_Offenses,dates,Names of Places,Average Radiance Per Pixel Per month,Year,avg_home_price,median_home_price,average_cost_per_foot,days_on_market,homes_sold_2017,condo_sales,distressed_property_sales,year_built,adj_popn,adj_popn_pe_sq_mi,median_age,median_household_income,home_ownership,married,divorced,widowed,seperated,never_married,popn_bachelors_degree_perc,popn_graduate_degree,median_monthly_housing_expenses,people_below_poverty,unemployed_perc,english_perc,perc_households_children,x,perc_diff_county_last_year,perc_diff_state_last_year,total_newcomers_perc,x.1,parks_perc,x.2,commute_by_public_transit,commute_by_bike_perc,commute_by_walking_perc,commute_biking_walking_perc,miles_bike_route_per_sqkm,walk_score
4942,4942,ROSE CITY PARK,2017-03,ROSE_CITY_PARK,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,2017-03-01,ROSE_CITY_PARK,18.04099648068886,2017,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4943,4943,ROSE CITY PARK,2017-04,ROSE_CITY_PARK,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,22.0,2017-04-01,ROSE_CITY_PARK,20.688890586820506,2017,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4944,4944,ROSE CITY PARK,2017-05,ROSE_CITY_PARK,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,2017-05-01,ROSE_CITY_PARK,20.318071541027667,2017,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4945,4945,ROSE CITY PARK,2017-06,ROSE_CITY_PARK,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,16.0,2017-06-01,ROSE_CITY_PARK,21.70719546022131,2017,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4946,4946,ROSE CITY PARK,2017-07,ROSE_CITY_PARK,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,2017-07-01,ROSE_CITY_PARK,22.09392845264218,2017,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4947,4947,ROSE CITY PARK,2017-08,ROSE_CITY_PARK,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,22.0,2017-08-01,ROSE_CITY_PARK,20.439780633920833,2017,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4948,4948,ROSE CITY PARK,2017-09,ROSE_CITY_PARK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2017-09-01,ROSE_CITY_PARK,19.767943649300552,2017,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4949,4949,ROSE CITY PARK,2017-10,ROSE_CITY_PARK,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,25.0,2017-10-01,ROSE_CITY_PARK,21.755577766550264,2017,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4950,4950,ROSE CITY PARK,2017-11,ROSE_CITY_PARK,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0,2017-11-01,ROSE_CITY_PARK,18.937514050059825,2017,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4951,4951,ROSE CITY PARK,2017-12,ROSE_CITY_PARK,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,28.0,2017-12-01,ROSE_CITY_PARK,29.990457780858126,2017,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4952,4952,ROSE CITY PARK,2018-01,ROSE_CITY_PARK,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,30.0,2018-01-01,ROSE_CITY_PARK,20.500053863448365,2018,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4953,4953,ROSE CITY PARK,2018-02,ROSE_CITY_PARK,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,2018-02-01,ROSE_CITY_PARK,34.78039708222032,2018,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4954,4954,ROSE CITY PARK,2018-03,ROSE_CITY_PARK,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,27.0,2018-03-01,ROSE_CITY_PARK,20.84704508662679,2018,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4955,4955,ROSE CITY PARK,2018-04,ROSE_CITY_PARK,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,25.0,2018-04-01,ROSE_CITY_PARK,20.778178180149382,2018,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4956,4956,ROSE CITY PARK,2018-05,ROSE_CITY_PARK,0.0,0.0,9.0,0.0,4.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,32.0,2018-05-01,ROSE_CITY_PARK,21.470809918763752,2018,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4957,4957,ROSE CITY PARK,2018-06,ROSE_CITY_PARK,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,2018-06-01,ROSE_CITY_PARK,19.720578961183012,2018,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4958,4958,ROSE CITY PARK,2018-07,ROSE_CITY_PARK,0.0,1.0,6.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,28.0,2018-07-01,ROSE_CITY_PARK,20.826392061859607,2018,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4959,4959,ROSE CITY PARK,2018-08,ROSE_CITY_PARK,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.0,2018-08-01,ROSE_CITY_PARK,19.604882020759888,2018,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4960,4960,ROSE CITY PARK,2018-09,ROSE_CITY_PARK,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,26.0,2018-09-01,ROSE_CITY_PARK,19.469665679050078,2018,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4961,4961,ROSE CITY PARK,2018-10,ROSE_CITY_PARK,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,15.0,2018-10-01,ROSE_CITY_PARK,18.764159795706764,2018,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4962,4962,ROSE CITY PARK,2018-11,ROSE_CITY_PARK,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,32.0,2018-11-01,ROSE_CITY_PARK,19.369894608430645,2018,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4963,4963,ROSE CITY PARK,2018-12,ROSE_CITY_PARK,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,34.0,2018-12-01,ROSE_CITY_PARK,26.90599971088241,2018,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4964,4964,ROSE CITY PARK,2019-01,ROSE_CITY_PARK,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,29.0,2019-01-01,ROSE_CITY_PARK,23.975990653385736,2019,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4965,4965,ROSE CITY PARK,2019-02,ROSE_CITY_PARK,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,2019-02-01,ROSE_CITY_PARK,26.729537865012013,2019,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4966,4966,ROSE CITY PARK,2019-03,ROSE_CITY_PARK,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,2019-03-01,ROSE_CITY_PARK,22.246192667017286,2019,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4967,4967,ROSE CITY PARK,2019-04,ROSE_CITY_PARK,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,25.0,2019-04-01,ROSE_CITY_PARK,21.54798720635613,2019,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4968,4968,ROSE CITY PARK,2019-05,ROSE_CITY_PARK,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,2019-05-01,ROSE_CITY_PARK,21.732394014743246,2019,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4969,4969,ROSE CITY PARK,2019-06,ROSE_CITY_PARK,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,23.0,2019-06-01,ROSE_CITY_PARK,22.39645063778144,2019,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4970,4970,ROSE CITY PARK,2019-07,ROSE_CITY_PARK,0.0,0.0,7.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,38.0,2019-07-01,ROSE_CITY_PARK,20.10523449917238,2019,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4971,4971,ROSE CITY PARK,2019-08,ROSE_CITY_PARK,0.0,1.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,39.0,2019-08-01,ROSE_CITY_PARK,20.61167169082638,2019,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4972,4972,ROSE CITY PARK,2019-09,ROSE_CITY_PARK,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,2019-09-01,ROSE_CITY_PARK,19.236479745522082,2019,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4973,4973,ROSE CITY PARK,2019-10,ROSE_CITY_PARK,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,19.0,2019-10-01,ROSE_CITY_PARK,21.386609855242746,2019,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4974,4974,ROSE CITY PARK,2019-11,ROSE_CITY_PARK,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,2019-11-01,ROSE_CITY_PARK,22.422775314772696,2019,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4975,4975,ROSE CITY PARK,2019-12,ROSE_CITY_PARK,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,31.0,2019-12-01,ROSE_CITY_PARK,21.508703062559473,2019,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4976,4976,ROSE CITY PARK,2020-01,ROSE_CITY_PARK,0.0,0.0,4.0,0.0,6.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.0,2020-01-01,ROSE_CITY_PARK,15.26239405604845,2020,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4977,4977,ROSE CITY PARK,2020-02,ROSE_CITY_PARK,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2020-02-01,ROSE_CITY_PARK,24.172366984039776,2020,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4978,4978,ROSE CITY PARK,2020-03,ROSE_CITY_PARK,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,25.0,2020-03-01,ROSE_CITY_PARK,21.700080803966802,2020,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4979,4979,ROSE CITY PARK,2020-04,ROSE_CITY_PARK,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,2020-04-01,ROSE_CITY_PARK,19.534449165648937,2020,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4980,4980,ROSE CITY PARK,2020-05,ROSE_CITY_PARK,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,2020-05-01,ROSE_CITY_PARK,19.53993718389281,2020,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4981,4981,ROSE CITY PARK,2020-06,ROSE_CITY_PARK,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,2020-06-01,ROSE_CITY_PARK,17.380821326240607,2020,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4982,4982,ROSE CITY PARK,2020-07,ROSE_CITY_PARK,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,2020-07-01,ROSE_CITY_PARK,20.330937833830948,2020,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4983,4983,ROSE CITY PARK,2020-08,ROSE_CITY_PARK,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,27.0,2020-08-01,ROSE_CITY_PARK,21.49011218400715,2020,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4984,4984,ROSE CITY PARK,2020-09,ROSE_CITY_PARK,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,27.0,2020-09-01,ROSE_CITY_PARK,14.826796062650073,2020,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4985,4985,ROSE CITY PARK,2020-10,ROSE_CITY_PARK,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,2020-10-01,ROSE_CITY_PARK,22.910778463114163,2020,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4986,4986,ROSE CITY PARK,2020-11,ROSE_CITY_PARK,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,2020-11-01,ROSE_CITY_PARK,21.56215161851417,2020,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4987,4987,ROSE CITY PARK,2020-12,ROSE_CITY_PARK,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.0,2020-12-01,ROSE_CITY_PARK,22.54124537492136,2020,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
